A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/3.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/3.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Guangzhou,PM2.5,1/11/2016 18:00,2016,1,11,18,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/11/2016 19:00,2016,1,11,19,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/11/2016 20:00,2016,1,11,20,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/11/2016 21:00,2016,1,11,21,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/11/2016 22:00,2016,1,11,22,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/11/2016 23:00,2016,1,11,23,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 0:00,2016,1,12,0,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 1:00,2016,1,12,1,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 2:00,2016,1,12,2,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 3:00,2016,1,12,3,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 4:00,2016,1,12,4,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 5:00,2016,1,12,5,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 6:00,2016,1,12,6,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 7:00,2016,1,12,7,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 8:00,2016,1,12,8,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 9:00,2016,1,12,9,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 10:00,2016,1,12,10,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 11:00,2016,1,12,11,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 12:00,2016,1,12,12,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 13:00,2016,1,12,13,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 14:00,2016,1,12,14,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 15:00,2016,1,12,15,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 16:00,2016,1,12,16,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 17:00,2016,1,12,17,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 18:00,2016,1,12,18,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 19:00,2016,1,12,19,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 20:00,2016,1,12,20,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 21:00,2016,1,12,21,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 22:00,2016,1,12,22,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/12/2016 23:00,2016,1,12,23,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 0:00,2016,1,13,0,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 1:00,2016,1,13,1,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 2:00,2016,1,13,2,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 3:00,2016,1,13,3,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 4:00,2016,1,13,4,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 5:00,2016,1,13,5,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 6:00,2016,1,13,6,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 7:00,2016,1,13,7,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 8:00,2016,1,13,8,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 9:00,2016,1,13,9,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 10:00,2016,1,13,10,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 11:00,2016,1,13,11,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 12:00,2016,1,13,12,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 13:00,2016,1,13,13,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 14:00,2016,1,13,14,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 15:00,2016,1,13,15,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 16:00,2016,1,13,16,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 17:00,2016,1,13,17,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 18:00,2016,1,13,18,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 19:00,2016,1,13,19,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 20:00,2016,1,13,20,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 21:00,2016,1,13,21,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 22:00,2016,1,13,22,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/13/2016 23:00,2016,1,13,23,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/14/2016 0:00,2016,1,14,0,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/14/2016 1:00,2016,1,14,1,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/14/2016 2:00,2016,1,14,2,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/14/2016 3:00,2016,1,14,3,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 4:00,2016,1,14,4,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 5:00,2016,1,14,5,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 6:00,2016,1,14,6,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 7:00,2016,1,14,7,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 8:00,2016,1,14,8,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 9:00,2016,1,14,9,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 10:00,2016,1,14,10,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 11:00,2016,1,14,11,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 12:00,2016,1,14,12,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 13:00,2016,1,14,13,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 14:00,2016,1,14,14,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 15:00,2016,1,14,15,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 16:00,2016,1,14,16,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 17:00,2016,1,14,17,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 18:00,2016,1,14,18,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 19:00,2016,1,14,19,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 20:00,2016,1,14,20,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 21:00,2016,1,14,21,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 22:00,2016,1,14,22,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/14/2016 23:00,2016,1,14,23,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 0:00,2016,1,15,0,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 1:00,2016,1,15,1,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 2:00,2016,1,15,2,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 3:00,2016,1,15,3,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 4:00,2016,1,15,4,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 5:00,2016,1,15,5,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 6:00,2016,1,15,6,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 7:00,2016,1,15,7,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 8:00,2016,1,15,8,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 9:00,2016,1,15,9,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 10:00,2016,1,15,10,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 11:00,2016,1,15,11,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 12:00,2016,1,15,12,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 13:00,2016,1,15,13,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 14:00,2016,1,15,14,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 15:00,2016,1,15,15,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 16:00,2016,1,15,16,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 17:00,2016,1,15,17,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 18:00,2016,1,15,18,-999,µg/m³,1 Hr,Missing
Guangzhou,PM2.5,1/15/2016 19:00,2016,1,15,19,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/15/2016 20:00,2016,1,15,20,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/15/2016 21:00,2016,1,15,21,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/15/2016 22:00,2016,1,15,22,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/15/2016 23:00,2016,1,15,23,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 0:00,2016,1,16,0,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 1:00,2016,1,16,1,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 2:00,2016,1,16,2,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 3:00,2016,1,16,3,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 4:00,2016,1,16,4,8,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 5:00,2016,1,16,5,7,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 6:00,2016,1,16,6,7,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 7:00,2016,1,16,7,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 8:00,2016,1,16,8,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 9:00,2016,1,16,9,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 10:00,2016,1,16,10,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 11:00,2016,1,16,11,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 12:00,2016,1,16,12,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 13:00,2016,1,16,13,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 14:00,2016,1,16,14,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 15:00,2016,1,16,15,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 16:00,2016,1,16,16,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 17:00,2016,1,16,17,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 18:00,2016,1,16,18,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 19:00,2016,1,16,19,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 20:00,2016,1,16,20,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 21:00,2016,1,16,21,73,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 22:00,2016,1,16,22,81,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/16/2016 23:00,2016,1,16,23,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 0:00,2016,1,17,0,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 1:00,2016,1,17,1,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 2:00,2016,1,17,2,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 3:00,2016,1,17,3,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 4:00,2016,1,17,4,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 5:00,2016,1,17,5,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 6:00,2016,1,17,6,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 7:00,2016,1,17,7,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 8:00,2016,1,17,8,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 9:00,2016,1,17,9,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 10:00,2016,1,17,10,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 11:00,2016,1,17,11,8,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 12:00,2016,1,17,12,9,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 13:00,2016,1,17,13,8,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 14:00,2016,1,17,14,9,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 15:00,2016,1,17,15,8,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 16:00,2016,1,17,16,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 17:00,2016,1,17,17,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 18:00,2016,1,17,18,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 19:00,2016,1,17,19,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 20:00,2016,1,17,20,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 21:00,2016,1,17,21,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 22:00,2016,1,17,22,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/17/2016 23:00,2016,1,17,23,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 0:00,2016,1,18,0,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 1:00,2016,1,18,1,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 2:00,2016,1,18,2,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 3:00,2016,1,18,3,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 4:00,2016,1,18,4,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 5:00,2016,1,18,5,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 6:00,2016,1,18,6,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 7:00,2016,1,18,7,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 8:00,2016,1,18,8,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 9:00,2016,1,18,9,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 10:00,2016,1,18,10,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 11:00,2016,1,18,11,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 12:00,2016,1,18,12,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 13:00,2016,1,18,13,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 14:00,2016,1,18,14,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 15:00,2016,1,18,15,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 16:00,2016,1,18,16,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 17:00,2016,1,18,17,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 18:00,2016,1,18,18,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 19:00,2016,1,18,19,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 20:00,2016,1,18,20,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 21:00,2016,1,18,21,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 22:00,2016,1,18,22,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/18/2016 23:00,2016,1,18,23,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 0:00,2016,1,19,0,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 1:00,2016,1,19,1,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 2:00,2016,1,19,2,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 3:00,2016,1,19,3,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 4:00,2016,1,19,4,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 5:00,2016,1,19,5,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 6:00,2016,1,19,6,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 7:00,2016,1,19,7,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 8:00,2016,1,19,8,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 9:00,2016,1,19,9,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 10:00,2016,1,19,10,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 11:00,2016,1,19,11,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 12:00,2016,1,19,12,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 13:00,2016,1,19,13,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 14:00,2016,1,19,14,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 15:00,2016,1,19,15,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 16:00,2016,1,19,16,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 17:00,2016,1,19,17,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 18:00,2016,1,19,18,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 19:00,2016,1,19,19,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 20:00,2016,1,19,20,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 21:00,2016,1,19,21,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 22:00,2016,1,19,22,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/19/2016 23:00,2016,1,19,23,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 0:00,2016,1,20,0,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 1:00,2016,1,20,1,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 2:00,2016,1,20,2,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 3:00,2016,1,20,3,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 4:00,2016,1,20,4,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 5:00,2016,1,20,5,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 6:00,2016,1,20,6,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 7:00,2016,1,20,7,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 8:00,2016,1,20,8,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 9:00,2016,1,20,9,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 10:00,2016,1,20,10,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 11:00,2016,1,20,11,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 12:00,2016,1,20,12,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 13:00,2016,1,20,13,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 14:00,2016,1,20,14,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 15:00,2016,1,20,15,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 16:00,2016,1,20,16,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 17:00,2016,1,20,17,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 18:00,2016,1,20,18,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 19:00,2016,1,20,19,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 20:00,2016,1,20,20,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 21:00,2016,1,20,21,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 22:00,2016,1,20,22,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/20/2016 23:00,2016,1,20,23,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 0:00,2016,1,21,0,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 1:00,2016,1,21,1,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 2:00,2016,1,21,2,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 3:00,2016,1,21,3,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 4:00,2016,1,21,4,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 5:00,2016,1,21,5,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 6:00,2016,1,21,6,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 7:00,2016,1,21,7,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 8:00,2016,1,21,8,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 9:00,2016,1,21,9,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 10:00,2016,1,21,10,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 11:00,2016,1,21,11,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 12:00,2016,1,21,12,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 13:00,2016,1,21,13,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 14:00,2016,1,21,14,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 15:00,2016,1,21,15,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 16:00,2016,1,21,16,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 17:00,2016,1,21,17,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 18:00,2016,1,21,18,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 19:00,2016,1,21,19,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 20:00,2016,1,21,20,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 21:00,2016,1,21,21,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 22:00,2016,1,21,22,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/21/2016 23:00,2016,1,21,23,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 0:00,2016,1,22,0,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 1:00,2016,1,22,1,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 2:00,2016,1,22,2,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 3:00,2016,1,22,3,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 4:00,2016,1,22,4,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 5:00,2016,1,22,5,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 6:00,2016,1,22,6,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 7:00,2016,1,22,7,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 8:00,2016,1,22,8,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 9:00,2016,1,22,9,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 10:00,2016,1,22,10,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 11:00,2016,1,22,11,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 12:00,2016,1,22,12,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 13:00,2016,1,22,13,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 14:00,2016,1,22,14,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 15:00,2016,1,22,15,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 16:00,2016,1,22,16,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 17:00,2016,1,22,17,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 18:00,2016,1,22,18,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 19:00,2016,1,22,19,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 20:00,2016,1,22,20,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 21:00,2016,1,22,21,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 22:00,2016,1,22,22,7,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/22/2016 23:00,2016,1,22,23,5,µg/m³,1 Hr,Valid
