10/5/15,36
10/6/15,32
10/7/15,29
10/8/15,38
10/9/15,97
10/10/15,98
10/11/15,80
10/12/15,NaN
10/13/15,NaN
10/14/15,111
10/15/15,41
10/16/15,49
10/17/15,52
10/18/15,55
10/19/15,59
10/20/15,52
10/21/15,63
10/22/15,114
10/23/15,52
10/24/15,51
10/25/15,80
10/26/15,66
10/27/15,88
10/28/15,75
10/29/15,56
10/30/15,62
10/31/15,32
11/1/15,90
11/2/15,170
11/3/15,143
11/4/15,43
11/5/15,50
11/6/15,35
11/7/15,124
11/8/15,119
11/9/15,114
11/10/15,88
11/11/15,48
11/12/15,59
11/13/15,53
11/14/15,166
11/15/15,160
11/16/15,121
11/17/15,50
11/18/15,48
11/19/15,44
11/20/15,62
11/21/15,64
11/22/15,41
11/23/15,60
11/24/15,34
11/25/15,80
11/26/15,69
11/27/15,78
11/28/15,80
11/29/15,103
11/30/15,187
12/1/15,97
12/2/15,115
12/3/15,88
12/4/15,78
12/5/15,77
12/6/15,146
12/7/15,156
12/8/15,48
12/9/15,47
12/10/15,72
12/11/15,180
12/12/15,58
12/13/15,92
12/14/15,233
12/15/15,281
12/16/15,210
12/17/15,57
12/18/15,59
12/19/15,48
12/20/15,103
12/21/15,187
12/22/15,142
12/23/15,284
12/24/15,138
12/25/15,228
12/26/15,202
12/27/15,135
12/28/15,63
12/29/15,73
12/30/15,183
12/31/15,212
1/1/16,72
1/2/16,147
1/3/16,167
1/4/16,147
1/5/16,57
1/6/16,67
1/7/16,112
1/8/16,105
1/9/16,138
1/10/16,91
1/11/16,68
1/12/16,60
1/13/16,163
1/14/16,212
1/15/16,187
1/16/16,164
1/17/16,205
1/18/16,188
1/19/16,148
1/20/16,49
1/21/16,33
1/22/16,76
1/23/16,92
1/24/16,67
1/25/16,51
1/26/16,80
1/27/16,54
1/28/16,45
1/29/16,69
1/30/16,65
1/31/16,74
