A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,1/11/2016 11:00,2016,1,11,11,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 12:00,2016,1,11,12,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 13:00,2016,1,11,13,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 14:00,2016,1,11,14,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 15:00,2016,1,11,15,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 16:00,2016,1,11,16,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 17:00,2016,1,11,17,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 18:00,2016,1,11,18,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 19:00,2016,1,11,19,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 20:00,2016,1,11,20,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 21:00,2016,1,11,21,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 22:00,2016,1,11,22,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/11/2016 23:00,2016,1,11,23,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 0:00,2016,1,12,0,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 1:00,2016,1,12,1,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 2:00,2016,1,12,2,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 3:00,2016,1,12,3,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 4:00,2016,1,12,4,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 5:00,2016,1,12,5,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 6:00,2016,1,12,6,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 7:00,2016,1,12,7,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 8:00,2016,1,12,8,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 9:00,2016,1,12,9,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 10:00,2016,1,12,10,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 11:00,2016,1,12,11,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 12:00,2016,1,12,12,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 13:00,2016,1,12,13,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 14:00,2016,1,12,14,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 15:00,2016,1,12,15,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 16:00,2016,1,12,16,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 17:00,2016,1,12,17,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 18:00,2016,1,12,18,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 19:00,2016,1,12,19,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 20:00,2016,1,12,20,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 21:00,2016,1,12,21,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 22:00,2016,1,12,22,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2016 23:00,2016,1,12,23,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 0:00,2016,1,13,0,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 1:00,2016,1,13,1,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 2:00,2016,1,13,2,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 3:00,2016,1,13,3,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 4:00,2016,1,13,4,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 5:00,2016,1,13,5,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 6:00,2016,1,13,6,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 7:00,2016,1,13,7,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 8:00,2016,1,13,8,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 9:00,2016,1,13,9,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 10:00,2016,1,13,10,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 11:00,2016,1,13,11,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 12:00,2016,1,13,12,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 13:00,2016,1,13,13,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 14:00,2016,1,13,14,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 15:00,2016,1,13,15,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 16:00,2016,1,13,16,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 17:00,2016,1,13,17,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 18:00,2016,1,13,18,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 19:00,2016,1,13,19,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 20:00,2016,1,13,20,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 21:00,2016,1,13,21,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 22:00,2016,1,13,22,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2016 23:00,2016,1,13,23,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 0:00,2016,1,14,0,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 1:00,2016,1,14,1,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 2:00,2016,1,14,2,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 3:00,2016,1,14,3,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 4:00,2016,1,14,4,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 5:00,2016,1,14,5,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 6:00,2016,1,14,6,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 7:00,2016,1,14,7,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 8:00,2016,1,14,8,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 9:00,2016,1,14,9,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 10:00,2016,1,14,10,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 11:00,2016,1,14,11,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 12:00,2016,1,14,12,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 13:00,2016,1,14,13,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 14:00,2016,1,14,14,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 15:00,2016,1,14,15,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 16:00,2016,1,14,16,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 17:00,2016,1,14,17,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 18:00,2016,1,14,18,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 19:00,2016,1,14,19,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 20:00,2016,1,14,20,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 21:00,2016,1,14,21,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 22:00,2016,1,14,22,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2016 23:00,2016,1,14,23,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 0:00,2016,1,15,0,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 1:00,2016,1,15,1,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 2:00,2016,1,15,2,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 3:00,2016,1,15,3,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 4:00,2016,1,15,4,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 5:00,2016,1,15,5,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 6:00,2016,1,15,6,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 7:00,2016,1,15,7,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 8:00,2016,1,15,8,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 9:00,2016,1,15,9,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 10:00,2016,1,15,10,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 11:00,2016,1,15,11,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 12:00,2016,1,15,12,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 13:00,2016,1,15,13,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 14:00,2016,1,15,14,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 15:00,2016,1,15,15,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 16:00,2016,1,15,16,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 17:00,2016,1,15,17,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2016 18:00,2016,1,15,18,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 19:00,2016,1,15,19,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 20:00,2016,1,15,20,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 21:00,2016,1,15,21,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 22:00,2016,1,15,22,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/15/2016 23:00,2016,1,15,23,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 0:00,2016,1,16,0,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 1:00,2016,1,16,1,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 2:00,2016,1,16,2,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 3:00,2016,1,16,3,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 4:00,2016,1,16,4,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 5:00,2016,1,16,5,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 6:00,2016,1,16,6,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 7:00,2016,1,16,7,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 8:00,2016,1,16,8,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 9:00,2016,1,16,9,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 10:00,2016,1,16,10,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/16/2016 11:00,2016,1,16,11,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 12:00,2016,1,16,12,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 13:00,2016,1,16,13,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 14:00,2016,1,16,14,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 15:00,2016,1,16,15,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 16:00,2016,1,16,16,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 17:00,2016,1,16,17,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 18:00,2016,1,16,18,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 19:00,2016,1,16,19,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 20:00,2016,1,16,20,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 21:00,2016,1,16,21,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 22:00,2016,1,16,22,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2016 23:00,2016,1,16,23,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 0:00,2016,1,17,0,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 1:00,2016,1,17,1,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 2:00,2016,1,17,2,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 3:00,2016,1,17,3,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 4:00,2016,1,17,4,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 5:00,2016,1,17,5,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 6:00,2016,1,17,6,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 7:00,2016,1,17,7,95,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 8:00,2016,1,17,8,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 9:00,2016,1,17,9,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 10:00,2016,1,17,10,120,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 11:00,2016,1,17,11,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 12:00,2016,1,17,12,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 13:00,2016,1,17,13,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 14:00,2016,1,17,14,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 15:00,2016,1,17,15,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 16:00,2016,1,17,16,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 17:00,2016,1,17,17,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 18:00,2016,1,17,18,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 19:00,2016,1,17,19,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 20:00,2016,1,17,20,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 21:00,2016,1,17,21,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 22:00,2016,1,17,22,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2016 23:00,2016,1,17,23,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 0:00,2016,1,18,0,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 1:00,2016,1,18,1,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 2:00,2016,1,18,2,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 3:00,2016,1,18,3,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 4:00,2016,1,18,4,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 5:00,2016,1,18,5,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 6:00,2016,1,18,6,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 7:00,2016,1,18,7,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 8:00,2016,1,18,8,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 9:00,2016,1,18,9,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 10:00,2016,1,18,10,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 11:00,2016,1,18,11,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 12:00,2016,1,18,12,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 13:00,2016,1,18,13,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 14:00,2016,1,18,14,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 15:00,2016,1,18,15,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 16:00,2016,1,18,16,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 17:00,2016,1,18,17,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 18:00,2016,1,18,18,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 19:00,2016,1,18,19,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 20:00,2016,1,18,20,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 21:00,2016,1,18,21,114,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 22:00,2016,1,18,22,161,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2016 23:00,2016,1,18,23,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 0:00,2016,1,19,0,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 1:00,2016,1,19,1,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 2:00,2016,1,19,2,153,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 3:00,2016,1,19,3,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 4:00,2016,1,19,4,141,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 5:00,2016,1,19,5,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 6:00,2016,1,19,6,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 7:00,2016,1,19,7,152,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 8:00,2016,1,19,8,152,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 9:00,2016,1,19,9,159,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 10:00,2016,1,19,10,154,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 11:00,2016,1,19,11,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 12:00,2016,1,19,12,178,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 13:00,2016,1,19,13,180,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 14:00,2016,1,19,14,178,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 15:00,2016,1,19,15,188,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 16:00,2016,1,19,16,185,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 17:00,2016,1,19,17,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 18:00,2016,1,19,18,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 19:00,2016,1,19,19,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 20:00,2016,1,19,20,129,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 21:00,2016,1,19,21,134,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 22:00,2016,1,19,22,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2016 23:00,2016,1,19,23,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 0:00,2016,1,20,0,128,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 1:00,2016,1,20,1,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 2:00,2016,1,20,2,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 3:00,2016,1,20,3,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 4:00,2016,1,20,4,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 5:00,2016,1,20,5,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 6:00,2016,1,20,6,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 7:00,2016,1,20,7,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 8:00,2016,1,20,8,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 9:00,2016,1,20,9,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 10:00,2016,1,20,10,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 11:00,2016,1,20,11,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 12:00,2016,1,20,12,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 13:00,2016,1,20,13,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 14:00,2016,1,20,14,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 15:00,2016,1,20,15,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 16:00,2016,1,20,16,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 17:00,2016,1,20,17,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 18:00,2016,1,20,18,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 19:00,2016,1,20,19,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 20:00,2016,1,20,20,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 21:00,2016,1,20,21,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 22:00,2016,1,20,22,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2016 23:00,2016,1,20,23,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 0:00,2016,1,21,0,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 1:00,2016,1,21,1,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 2:00,2016,1,21,2,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 3:00,2016,1,21,3,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 4:00,2016,1,21,4,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 5:00,2016,1,21,5,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 6:00,2016,1,21,6,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 7:00,2016,1,21,7,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 8:00,2016,1,21,8,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 9:00,2016,1,21,9,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 10:00,2016,1,21,10,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 11:00,2016,1,21,11,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 12:00,2016,1,21,12,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 13:00,2016,1,21,13,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 14:00,2016,1,21,14,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 15:00,2016,1,21,15,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 16:00,2016,1,21,16,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 17:00,2016,1,21,17,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 18:00,2016,1,21,18,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 19:00,2016,1,21,19,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 20:00,2016,1,21,20,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 21:00,2016,1,21,21,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 22:00,2016,1,21,22,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2016 23:00,2016,1,21,23,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 0:00,2016,1,22,0,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 1:00,2016,1,22,1,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 2:00,2016,1,22,2,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 3:00,2016,1,22,3,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 4:00,2016,1,22,4,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 5:00,2016,1,22,5,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 6:00,2016,1,22,6,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 7:00,2016,1,22,7,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 8:00,2016,1,22,8,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 9:00,2016,1,22,9,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 10:00,2016,1,22,10,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 11:00,2016,1,22,11,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 12:00,2016,1,22,12,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 13:00,2016,1,22,13,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 14:00,2016,1,22,14,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 15:00,2016,1,22,15,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 16:00,2016,1,22,16,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 17:00,2016,1,22,17,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 18:00,2016,1,22,18,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 19:00,2016,1,22,19,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 20:00,2016,1,22,20,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 21:00,2016,1,22,21,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2016 22:00,2016,1,22,22,20,µg/m³,1 Hr,Valid
